Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
7158,2,,2018-07-16T14:59:05.823,3,,16904,,,2018-07-16T14:59:05.823,,,,0,,5477,,
7159,1,,2018-07-16T15:37:24.917,12,4404,16906,1671,2018-07-24T20:52:25.617,2018-07-24T20:52:25.617,How do I choose which algorithm is best for something like a checkers board game?,"game-ai,minimax,alpha-beta-pruning,monte-carlo-tree-search",5,0,5,,,
7160,2,,2018-07-16T16:09:33.520,1,,15949,,,2018-07-16T16:09:33.520,,,,0,,7159,,
7161,2,,2018-07-16T16:56:27.287,2,,11571,,,2018-07-16T16:56:27.287,,,,0,,7159,,
7162,5,,2018-07-16T17:44:15.127,0,,1671,1671,2018-07-16T17:44:15.127,2018-07-16T17:44:15.127,,,,0,,,,
7163,4,,2018-07-16T17:44:15.127,0,,1671,1671,2018-07-16T17:44:15.127,2018-07-16T17:44:15.127,,,,0,,,,
7164,2,,2018-07-16T17:58:31.657,1,,16908,16908,2018-08-22T11:37:00.323,2018-08-22T11:37:00.323,,,,1,,6926,,
7165,2,,2018-07-16T18:31:16.950,13,,16909,16909,2018-07-16T21:31:59.717,2018-07-16T21:31:59.717,,,,11,,7159,,
7166,2,,2018-07-16T19:02:42.960,1,,16909,16909,2018-07-16T19:20:37.360,2018-07-16T19:20:37.360,,,,0,,7032,,
7167,2,,2018-07-16T19:07:25.377,5,,1641,,,2018-07-16T19:07:25.377,,,,5,,7159,,
7168,2,,2018-07-16T21:06:23.873,0,,16912,,,2018-07-16T21:06:23.873,,,,0,,5454,,
7172,2,,2018-07-17T00:55:46.777,1,,4302,,,2018-07-17T00:55:46.777,,,,0,,7159,,
7173,1,7177,2018-07-17T01:17:14.057,1,105,16917,,,2018-07-17T07:33:41.057,Why was Go a harder game for an AI to master than Chess?,"game-ai,chess,branching-factors,go,decision-tree",1,0,,,,
7174,2,,2018-07-17T05:17:31.387,0,,16919,75,2018-07-17T14:39:38.713,2018-07-17T14:39:38.713,,,,0,,2524,,
7175,1,,2018-07-17T06:15:50.223,1,82,16920,1671,2018-07-17T17:14:37.263,2018-07-17T17:14:37.263,How will AlphaGo be implemented in Tensorflow.js?,"tensorflow,deepmind,alphago,javascript",0,1,,,,
7176,2,,2018-07-17T07:31:59.300,0,,15945,,,2018-07-17T07:31:59.300,,,,0,,6584,,
7177,2,,2018-07-17T07:33:41.057,3,,1847,,,2018-07-17T07:33:41.057,,,,1,,7173,,
7178,1,,2018-07-17T12:23:35.227,2,65,16932,1671,2018-07-17T17:14:11.527,2018-07-17T17:14:11.527,Multiple sets of input in Neural network (or other form of ML),"neural-networks,machine-learning",0,0,,,,
7179,1,,2018-07-17T13:09:36.700,2,250,16906,16906,2018-07-17T16:35:32.367,2018-07-17T17:31:06.553,Which is more memory efficient uninformed or informed search algorithms?,game-ai,1,1,,,,
7180,1,,2018-07-17T13:34:55.370,4,208,14371,4302,2018-07-27T18:18:43.870,2018-07-27T23:57:38.077,What if there's a game where all the AI people actually lived?,"game-ai,game-theory,theory,soft-question,artificial-consciousness",4,1,1,,,
7181,2,,2018-07-17T13:43:55.307,1,,16929,,,2018-07-17T13:43:55.307,,,,0,,4955,,
7182,1,,2018-07-17T14:54:21.650,1,44,16927,,,2018-07-17T14:54:21.650,small multinomial Naive Bayes text classification probabilities,"machine-learning,classification",0,3,,,,
7183,2,,2018-07-17T15:03:10.813,1,,7800,,,2018-07-17T15:03:10.813,,,,0,,7180,,
7184,2,,2018-07-17T15:06:33.150,0,,11571,1671,2018-07-17T17:04:49.950,2018-07-17T17:04:49.950,,,,0,,7180,,
7185,1,7198,2018-07-17T17:14:02.157,2,42,7800,1671,2018-07-18T21:21:58.290,2018-07-18T21:31:52.177,Can I recognize the faces of people around the world?,"legal,facial-recognition,digital-rights",1,1,1,,,
7186,2,,2018-07-17T17:25:32.777,1,,1641,1641,2018-07-17T17:31:06.553,2018-07-17T17:31:06.553,,,,7,,7179,,
7187,2,,2018-07-17T18:58:23.600,0,,1847,,,2018-07-17T18:58:23.600,,,,0,,7180,,
7189,1,,2018-07-18T08:21:51.843,1,25,16952,,,2018-07-18T08:21:51.843,"In CNN (Convolutional Neural Network), does the combination of previous layer's filters make next layer's filters?","machine-learning,deep-learning,convolutional-neural-networks",0,0,,,,
7190,1,,2018-07-18T08:37:44.347,4,286,6736,9062,2018-07-18T18:11:50.760,2018-07-18T18:11:50.760,Identifying car model via deep learing,"deep-learning,convolutional-neural-networks,image-recognition,tensorflow",1,0,2,,,
7192,2,,2018-07-18T09:57:22.107,2,,11571,,,2018-07-18T09:57:22.107,,,,1,,7190,,
7193,2,,2018-07-18T10:09:18.620,1,,4302,4302,2018-07-19T08:47:31.460,2018-07-19T08:47:31.460,,,,3,,7105,,
7194,2,,2018-07-18T14:31:50.283,0,,16959,16959,2018-07-29T19:43:40.473,2018-07-29T19:43:40.473,,,,0,,7129,,
7195,1,7197,2018-07-18T16:52:55.273,1,62,4920,4920,2018-07-19T16:21:55.323,2018-07-19T16:21:55.323,How can I calculate MBF in genetic algorithms?,genetic-algorithms,1,0,,,,
7196,1,,2018-07-18T17:23:53.960,1,34,16965,,,2018-07-18T17:23:53.960,What methods are there to detect discrimination in trained models?,"neural-networks,machine-learning,ai-design,training,legal",0,0,,,,
7197,2,,2018-07-18T18:04:14.987,2,,3365,,,2018-07-18T18:04:14.987,,,,2,,7195,,
7198,2,,2018-07-18T21:26:35.120,1,,1671,1671,2018-07-18T21:31:52.177,2018-07-18T21:31:52.177,,,,2,,7185,,
7200,1,,2018-07-19T08:55:08.907,1,64,16975,4302,2018-07-24T11:50:04.047,2018-07-24T11:50:04.047,Steps recognition,"image-recognition,concepts,action-recognition,topology",0,5,,,,
7201,1,7213,2018-07-19T09:53:50.233,2,125,4302,,,2018-08-18T21:01:03.397,How good is good enough for fully autonomous vehicles?,"deep-learning,self-driving,automation,marketability",1,0,3,,,
7202,1,,2018-07-19T11:01:51.977,4,112,16977,16909,2018-08-08T20:44:32.423,2018-08-08T20:44:32.423,Why does training an SVM take so long? How can I speed it up?,"machine-learning,svm",1,1,,,,
7204,2,,2018-07-19T11:32:44.833,6,,1641,,,2018-07-19T11:32:44.833,,,,0,,1963,,
7205,1,,2018-07-19T12:23:23.540,7,1105,4302,4302,2018-10-15T23:34:53.140,2018-10-15T23:34:53.140,Why Python not C?,"convolutional-neural-networks,programming-languages,performance,efficiency",6,5,6,,,
7206,2,,2018-07-19T12:37:58.577,4,,9947,9947,2018-08-04T13:42:28.087,2018-08-04T13:42:28.087,,,,0,,7205,,
7207,1,,2018-07-19T13:57:43.527,3,133,16906,1671,2018-07-19T19:55:46.303,2018-07-24T12:08:55.267,Mathematical modelling of A.I algorithms,"ai-design,game-ai,getting-started,models,math",1,0,1,,,
7208,2,,2018-07-19T14:52:41.953,0,,9203,2444,2019-06-26T12:24:42.413,2019-06-26T12:24:42.413,,,,0,,4209,,
7210,2,,2018-07-19T17:02:20.750,0,,11571,,,2018-07-19T17:02:20.750,,,,0,,4209,,
7211,5,,2018-07-19T20:12:00.097,0,,1671,1671,2018-07-19T20:12:00.097,2018-07-19T20:12:00.097,,,,0,,,,
7212,4,,2018-07-19T20:12:00.097,0,,1671,1671,2018-07-19T20:12:00.097,2018-07-19T20:12:00.097,,,,0,,,,
7213,2,,2018-07-19T20:32:29.170,3,,1671,1671,2018-07-19T20:53:21.353,2018-07-19T20:53:21.353,,,,1,,7201,,
7214,1,,2018-07-19T23:51:40.977,4,96,16993,16993,2018-07-20T19:29:21.337,2018-07-20T21:12:52.253,"What would be the best approach to teach an AI to learn how to ""sing"" along a beat?","machine-learning,reinforcement-learning,lstm",1,1,1,,,
7215,1,,2018-07-20T08:54:11.240,6,272,12691,1671,2018-09-04T19:57:04.180,2019-01-15T06:52:30.853,How to model inhibitory synapses in the artificial neuron? [Biological inspiration],"neural-networks,artificial-neuron,neurons,biology,neuromorphic-engineering",3,10,,,,
7216,2,,2018-07-20T09:44:19.753,3,,17003,,,2018-07-20T09:44:19.753,,,,0,,7205,,
7217,1,,2018-07-20T10:19:25.900,1,55,11626,,,2018-07-20T10:19:25.900,Would Capsule Neworks and Topic Modeling used together make sense?,natural-language-processing,0,0,,,,
7221,2,,2018-07-20T13:57:24.910,1,,16959,,,2018-07-20T13:57:24.910,,,,1,,7205,,
7222,1,,2018-07-20T14:13:15.420,5,435,17006,,,2019-07-25T14:58:41.863,Is 'job title classification' rather a problem of NLP or machine learning?,"neural-networks,machine-learning,natural-language-processing",4,0,1,,,
7223,2,,2018-07-20T17:43:39.883,2,,1641,1641,2018-07-20T18:10:04.883,2018-07-20T18:10:04.883,,,,2,,7205,,
7225,1,,2018-07-20T18:04:58.647,1,40,4302,,,2018-07-20T18:04:58.647,Is anyone working on officiated team intelligence or anything like it?,"ai-design,research,topology,collaboration",0,2,1,,,
7226,2,,2018-07-20T18:31:47.397,0,,9203,,,2018-07-20T18:31:47.397,,,,0,,7079,,
7227,2,,2018-07-20T19:00:45.797,1,,9203,9203,2018-07-22T09:07:05.670,2018-07-22T09:07:05.670,,,,2,,7205,,
7228,1,,2018-07-20T19:20:46.617,4,110,16929,16929,2018-07-20T19:43:39.293,2018-07-24T12:49:41.107,Loss function for singular object detection,"convolutional-neural-networks,ai-design",2,0,,,,
7229,2,,2018-07-20T20:27:26.153,2,,9203,9203,2018-07-20T20:41:40.607,2018-07-20T20:41:40.607,,,,8,,7228,,
7230,2,,2018-07-20T21:12:52.253,1,,17018,,,2018-07-20T21:12:52.253,,,,1,,7214,,
7231,1,,2018-07-20T23:38:25.483,4,338,16906,16906,2018-07-22T15:22:11.593,2018-07-22T15:22:11.593,Alpha-beta pruning algorithms optimizations,"game-ai,minimax,alpha-beta-pruning",1,0,,,,
7235,1,,2018-07-21T09:02:49.037,1,63,17028,1671,2018-07-23T20:17:54.067,2018-07-23T20:17:54.067,Sentence classification and named identity detection with automatic retraining,"training,natural-language-processing,getting-started",0,0,,,,
7236,2,,2018-07-21T10:05:43.973,1,,1641,,,2018-07-21T10:05:43.973,,,,0,,7231,,
7237,1,,2018-07-21T15:53:17.547,1,114,16578,16578,2018-07-22T11:16:46.997,2018-07-22T11:16:46.997,Backpropagation of convolutional neural network - confusion,"neural-networks,machine-learning,deep-learning,convolutional-neural-networks,backpropagation",0,5,,,2018-07-22T15:46:52.083,
7238,2,,2018-07-21T16:20:45.313,3,,16687,,,2018-07-21T16:20:45.313,,,,3,,7090,,
7243,2,,2018-07-22T10:45:08.377,2,,9203,9203,2018-07-24T12:08:55.267,2018-07-24T12:08:55.267,,,,0,,7207,,
7244,1,,2018-07-22T11:03:06.653,3,217,7402,1671,2018-08-15T20:29:15.630,2018-08-15T20:29:15.630,Can the optimal value of discount factor in Deep Reinforcement Learning be between 0.2 to 0.8?,"reinforcement-learning,discount-factor",1,0,1,,,
7247,1,7323,2018-07-22T14:12:51.643,7,3088,17050,,,2018-08-16T13:25:04.813,Why do we need floats for using neural networks?,"neural-networks,machine-learning",4,0,2,,,
7248,2,,2018-07-22T16:19:19.107,2,,1847,1847,2018-07-23T07:26:46.657,2018-07-23T07:26:46.657,,,,0,,7244,,
7249,2,,2018-07-22T16:41:10.763,0,,1847,,,2018-07-22T16:41:10.763,,,,1,,7247,,
7250,2,,2018-07-22T16:57:06.117,2,,9947,9947,2018-07-29T05:19:54.483,2018-07-29T05:19:54.483,,,,10,,7247,,
7251,1,,2018-07-22T21:21:00.037,2,44,17052,2193,2018-07-23T15:17:09.257,2019-04-19T20:02:10.380,Recognising common short forms of appliances used daily,"natural-language-processing,python",1,1,,,,
7252,1,,2018-07-22T22:24:30.813,3,138,16906,,,2018-07-23T13:34:21.127,Is an evaluation function as good as an optimization function,"game-ai,optimization,minimax",2,0,,,,
7253,2,,2018-07-23T07:24:54.997,2,,1847,,,2018-07-23T07:24:54.997,,,,0,,7252,,
7254,1,,2018-07-23T09:05:00.573,1,292,16906,1671,2018-07-23T19:15:20.600,2018-07-23T19:15:20.600,Quiescence search,"game-ai,optimization,minimax,checkers",1,0,,,,
7255,1,,2018-07-23T09:39:01.130,4,1736,6899,,,2018-07-23T11:37:13.270,Batch Normalization in Deep Autoencoders?,"deep-network,autoencoders",1,0,,,,
7256,1,7259,2018-07-23T09:59:55.807,4,594,17056,1671,2018-07-23T19:26:27.193,2018-07-23T19:26:27.193,Is true random number generation an AI concept?,"ai-basics,concepts",2,1,5,,,
7257,2,,2018-07-23T11:37:13.270,2,,4302,,,2018-07-23T11:37:13.270,,,,1,,7255,,
7258,2,,2018-07-23T12:06:44.307,2,,11893,,,2018-07-23T12:06:44.307,,,,1,,7256,,
7259,2,,2018-07-23T12:34:35.540,5,,1847,1847,2018-07-23T13:08:43.550,2018-07-23T13:08:43.550,,,,3,,7256,,
7260,2,,2018-07-23T13:19:44.157,3,,16909,,,2018-07-23T13:19:44.157,,,,0,,7254,,
7261,2,,2018-07-23T13:34:21.127,4,,16909,,,2018-07-23T13:34:21.127,,,,1,,7252,,
7262,2,,2018-07-23T13:39:51.037,1,,16909,,,2018-07-23T13:39:51.037,,,,0,,7251,,
7263,1,,2018-07-23T14:37:52.583,4,95,4302,4302,2018-07-25T10:02:01.673,2018-07-25T10:02:01.673,What topologies support recognition of action sequences?,"machine-learning,ai-safety,action-recognition,topology,autonomous-vehicles",1,4,,,,
7264,1,7266,2018-07-23T15:00:56.247,2,112,16940,1671,2018-07-23T19:25:57.613,2018-07-23T19:25:57.613,Is there any opensource 2d open-world simulation with python API?,"getting-started,software-evaluation",1,0,,,,
7265,2,,2018-07-23T15:17:08.587,1,,4302,,,2018-07-23T15:17:08.587,,,,4,,2712,,
7266,2,,2018-07-23T15:33:16.867,2,,1641,,,2018-07-23T15:33:16.867,,,,0,,7264,,
7267,2,,2018-07-23T17:05:42.730,3,,4302,4302,2019-01-11T15:40:00.573,2019-01-11T15:40:00.573,,,,0,,5955,,
7268,1,,2018-07-23T17:58:39.040,-1,50,4199,1671,2018-07-23T19:12:07.997,2018-07-23T21:21:43.400,How important will statistical learning be to a conscious AI?,"theory,probability,artificial-consciousness,soft-question",1,1,1,,,
7269,2,,2018-07-23T21:21:43.400,1,,16909,,,2018-07-23T21:21:43.400,,,,0,,7268,,
7270,2,,2018-07-23T21:32:42.410,1,,16909,,,2018-07-23T21:32:42.410,,,,3,,5665,,
7271,2,,2018-07-23T21:56:01.937,1,,16909,,,2018-07-23T21:56:01.937,,,,1,,7263,,
7273,1,7278,2018-07-24T11:26:17.413,3,143,10938,,,2018-07-24T16:00:17.683,Are any organisations using AI to predict weather?,prediction,1,0,2,,,
7274,1,,2018-07-24T12:47:42.820,8,2810,16199,1671,2018-07-24T20:03:23.930,2018-08-05T04:22:34.303,What are the advantages of ReLU vs Leaky ReLU and Parametric ReLU (if any)?,"neural-networks,activation-function,relu",1,0,2,,,
7275,2,,2018-07-24T12:49:41.107,1,,1641,,,2018-07-24T12:49:41.107,,,,1,,7228,,
7276,2,,2018-07-24T13:12:28.507,1,,9203,9203,2018-07-24T13:20:35.423,2018-07-24T13:20:35.423,,,,1,,1481,,
7277,1,,2018-07-24T15:01:27.323,1,26,17080,1671,2018-07-24T20:00:55.887,2018-07-24T20:00:55.887,Difference in trained models between GCP's Google Vision and Firebase's ML kit?,"machine-learning,image-recognition,computer-vision,software-evaluation,google",0,0,,,,
7278,2,,2018-07-24T16:00:17.683,2,,2329,,,2018-07-24T16:00:17.683,,,,0,,7273,,
7279,2,,2018-07-24T16:13:01.040,3,,16929,,,2018-07-24T16:13:01.040,,,,0,,6491,,
7280,1,7297,2018-07-24T16:31:48.617,5,296,16141,,,2018-07-27T08:18:57.637,Learning algorithms of Neural Networks,"neural-networks,reinforcement-learning,unsupervised-learning,learning-algorithms,boltzmann-machine",1,0,1,,,
7282,5,,2018-07-24T20:09:19.980,0,,1671,1671,2018-07-24T20:09:19.980,2018-07-24T20:09:19.980,,,,0,,,,
7283,4,,2018-07-24T20:09:19.980,0,,1671,1671,2018-07-24T20:09:19.980,2018-07-24T20:09:19.980,,,,0,,,,
7284,5,,2018-07-24T20:59:20.840,0,,1671,1641,2018-07-25T20:00:52.833,2018-07-25T20:00:52.833,,,,0,,,,
7285,4,,2018-07-24T20:59:20.840,0,,1671,1671,2018-07-25T20:01:48.313,2018-07-25T20:01:48.313,,,,0,,,,
7286,1,,2018-07-24T23:03:29.803,5,92,6114,,,2019-08-19T16:01:05.267,Why are documents kept separated when training a text classifier?,classification,2,0,,,,
7287,2,,2018-07-25T00:34:55.660,4,,9203,9203,2018-08-05T04:22:34.303,2018-08-05T04:22:34.303,,,,6,,7274,,
7288,2,,2018-07-25T02:55:51.347,0,,4302,4302,2018-07-25T03:06:37.587,2018-07-25T03:06:37.587,,,,0,,7286,,
7291,1,,2018-07-25T08:46:23.803,3,83,10167,10167,2018-08-14T14:31:03.747,2018-10-13T16:00:22.583,Disentangled VAE doesn't reconstruct accurate grids,"neural-networks,convolutional-neural-networks,python,autoencoders",1,0,,,,
7292,2,,2018-07-25T09:23:41.213,0,,1641,1641,2018-07-25T11:38:21.850,2018-07-25T11:38:21.850,,,,0,,7286,,
7293,1,,2018-07-25T13:00:25.777,1,63,16901,15465,2018-07-28T17:22:08.187,2018-07-28T17:22:08.187,Confidence interval around a DNN prediction,"deep-network,statistical-ai",0,0,1,,,
7294,1,,2018-07-25T13:05:53.883,3,590,17101,1641,2018-07-25T20:01:57.773,2018-07-25T20:01:57.773,Optimizing Max Pooling Algorithm,"convolutional-neural-networks,python",1,0,1,,,
7295,2,,2018-07-25T15:41:50.783,1,,1641,1641,2018-07-25T17:52:46.083,2018-07-25T17:52:46.083,,,,1,,7294,,
7296,2,,2018-07-25T16:07:27.653,1,,1641,1641,2018-07-25T17:55:20.797,2018-07-25T17:55:20.797,,,,4,,6892,,
7297,2,,2018-07-26T18:44:43.673,2,,1641,1641,2018-07-27T08:18:57.637,2018-07-27T08:18:57.637,,,,0,,7280,,
7298,1,,2018-07-26T18:50:36.537,4,277,7800,11571,2018-09-18T17:27:51.200,2018-09-18T22:04:47.130,Reinforcement Learning in asteroid game,"machine-learning,reinforcement-learning,javascript",1,1,4,,,
7302,1,,2018-07-27T07:25:09.473,-1,70,17132,4302,2018-08-12T02:49:26.557,2018-12-02T22:01:40.267,What ANN layer widths support the learning of digit recognition?,"neural-networks,image-recognition,hidden-layers",1,4,,,,
7303,2,,2018-07-27T07:43:14.347,0,,17133,,,2018-07-27T07:43:14.347,,,,1,,6158,,
7305,1,,2018-07-27T14:55:03.903,-1,113,17142,2193,2018-07-27T17:20:43.187,2018-09-26T04:01:50.747,Machine learning to detect wrong address data,machine-learning,1,5,,,,
7306,1,,2018-07-27T17:48:59.153,5,157,17143,10135,2018-10-18T03:17:30.853,2018-10-18T03:17:30.853,Working with large datasets,"datasets,gradient-descent,feedback",2,0,1,,,
7307,2,,2018-07-27T19:45:16.527,-1,,1641,,,2018-07-27T19:45:16.527,,,,1,,7306,,
7308,2,,2018-07-27T23:45:09.073,1,,4302,,,2018-07-27T23:45:09.073,,,,0,,7129,,
7309,2,,2018-07-27T23:57:38.077,0,,4302,,,2018-07-27T23:57:38.077,,,,0,,7180,,
7310,1,8157,2018-07-28T00:25:21.830,2,100,4302,4302,2018-09-28T09:14:07.547,2018-09-28T09:14:07.547,What forces direct research in AI and is the resulting direction a good choice?,"ethics,singularity,automation,risk-management",2,0,1,,,
7311,5,,2018-07-28T00:58:35.447,0,,4302,4302,2018-08-07T18:16:23.787,2018-08-07T18:16:23.787,,,,0,,,,
7312,4,,2018-07-28T00:58:35.447,0,,4302,4302,2018-08-07T18:51:39.620,2018-08-07T18:51:39.620,,,,0,,,,
7313,2,,2018-07-28T01:52:02.933,0,,4302,4302,2018-07-28T02:02:14.650,2018-07-28T02:02:14.650,,,,0,,7305,,
7314,1,7316,2018-07-28T05:10:47.923,0,884,12021,2444,2018-11-11T12:14:01.910,2018-11-11T12:14:01.910,How do you calculate the heuristic value in this specific case?,"search,heuristics",1,0,,,,
7315,2,,2018-07-28T08:41:29.487,1,,4302,4302,2018-10-15T23:31:39.873,2018-10-15T23:31:39.873,,,,1,,7306,,
7316,2,,2018-07-28T08:52:07.207,1,,1641,,,2018-07-28T08:52:07.207,,,,0,,7314,,
7317,2,,2018-07-28T10:38:15.387,1,,4302,,,2018-07-28T10:38:15.387,,,,0,,6927,,
7318,5,,2018-07-28T12:06:08.440,0,,-1,4302,2018-12-12T00:24:49.957,2018-12-12T00:24:49.957,,,,0,,,,
7319,4,,2018-07-28T12:06:08.440,0,,-1,4302,2018-12-12T00:24:49.957,2018-12-12T00:24:49.957,,,,0,,,,
7320,2,,2018-07-28T21:36:13.623,1,,12053,,,2018-07-28T21:36:13.623,,,,1,,7205,,
7323,2,,2018-07-28T22:42:14.073,4,,12053,12053,2018-07-29T04:14:13.680,2018-07-29T04:14:13.680,,,,0,,7247,,
7326,2,,2018-07-29T01:26:28.747,1,,4302,4302,2018-08-16T13:25:04.813,2018-08-16T13:25:04.813,,,,0,,7247,,
7327,1,,2018-07-29T07:28:19.293,1,91,17162,2444,2019-02-16T02:53:17.607,2019-02-16T02:53:17.607,Can neuro-evolution methods be combined with A3C?,"reinforcement-learning,genetic-algorithms,neat,actor-critic",1,0,1,,,
7328,1,,2018-07-29T09:33:00.663,17,1400,9203,9203,2018-09-24T16:54:05.763,2018-11-17T13:56:45.030,"If digital values are mere estimates, why not return to analog for AI?","machine-learning,hardware,neuromorphic-engineering,analog-computing,spiking-networks",7,3,10,,,
7329,2,,2018-07-29T09:54:31.517,0,,9203,,,2018-07-29T09:54:31.517,,,,0,,6161,,
7330,2,,2018-07-29T13:10:54.690,0,,1641,,,2018-07-29T13:10:54.690,,,,1,,7310,,
7333,1,7349,2018-07-29T15:50:23.187,1,56,17170,,,2018-07-30T14:26:29.540,What if we took a recursive approach and built a smallest possible robot?,robots,1,5,,,,
7335,2,,2018-07-29T16:58:09.540,1,,1847,1847,2018-07-29T17:06:10.573,2018-07-29T17:06:10.573,,,,0,,7327,,
7336,2,,2018-07-29T18:23:58.867,0,,4302,,,2018-07-29T18:23:58.867,,,,0,,5110,,
7337,1,7348,2018-07-30T00:30:15.350,4,565,4302,4302,2018-08-12T11:57:18.967,2018-08-12T11:57:18.967,Is the singularity concept mathematically flawed?,"prediction,logic,singularity,probability,dimensionality",3,6,4,,,
7338,2,,2018-07-30T01:24:15.010,1,,4302,,,2018-07-30T01:24:15.010,,,,0,,4165,,
7339,1,,2018-07-30T05:33:15.530,4,339,17136,17136,2018-07-30T07:14:42.673,2019-05-25T03:09:56.003,Reinforcement Learning with asynchronous feedback,"reinforcement-learning,detecting-patterns",2,8,2,,,
7340,2,,2018-07-30T07:13:25.497,1,,16920,,,2018-07-30T07:13:25.497,,,,4,,7291,,
7341,1,,2018-07-30T07:57:50.377,0,60,16671,,,2018-08-03T04:49:13.943,Methods for fast image comparison,"image-recognition,comparison",2,0,,,,
7344,2,,2018-07-30T10:40:02.740,0,,1641,,,2018-07-30T10:40:02.740,,,,2,,7339,,
7345,2,,2018-07-30T11:00:37.397,0,,11571,,,2018-07-30T11:00:37.397,,,,0,,7337,,
7346,2,,2018-07-30T12:08:19.497,0,,9203,9203,2018-07-30T12:16:30.253,2018-07-30T12:16:30.253,,,,6,,7339,,
7347,1,,2018-07-30T12:27:53.110,0,130,17059,,,2018-07-31T13:59:23.830,How to label “other” while labeling image for object detection/classification?,"machine-learning,computer-vision,models,object-recognition",1,0,,,,
7348,2,,2018-07-30T14:12:58.903,7,,1847,1847,2018-07-30T17:18:30.420,2018-07-30T17:18:30.420,,,,2,,7337,,
7349,2,,2018-07-30T14:26:29.540,1,,4302,,,2018-07-30T14:26:29.540,,,,0,,7333,,
7350,1,7505,2018-07-30T14:50:33.873,3,107,16207,,,2019-01-11T22:51:21.747,Double pooling layers,"deep-learning,convolutional-neural-networks,ai-basics",1,4,,,,
7351,2,,2018-07-30T16:24:00.663,1,,1581,1581,2018-08-03T11:43:44.880,2018-08-03T11:43:44.880,,,,0,,6772,,
7352,1,7353,2018-07-30T19:37:58.987,10,399,12021,2444,2019-06-17T20:28:49.177,2019-06-17T20:28:49.177,What are the mathematical prerequisites for an AI researcher?,"math,getting-started,academia",3,0,9,,,
7353,2,,2018-07-30T21:43:15.620,8,,9203,9203,2019-05-16T15:44:12.257,2019-05-16T15:44:12.257,,,,2,,7352,,
